id,title,content,rating
19708302,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng đen nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5
19708307,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng (giao từ Hanoi) đen (giao từ Saigon) nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5
17356319,Cực kì hài lòng,"5* cho máy còn nguyên seal, hàng chính hãng VN/A, mới 100% như tiki cam kết, nhưng 1* cho thái độ bạn đi giao hàng, mình đặt tikinow, lúc giao bạn này tỏ vẻ rất khó chịu, nói chuyện cọc cằn, bạn hỏi sao địa chỉ mình xa vậy mà đặt chi vậy, nếu là người khác đi giao sẽ hủy đơn, tại bạn sẵn chuyến nên đi giao luôn, mình nói địa chỉ này tikinow hỗ trợ nên mình đặt thôi, trong khi đó mình đặt rất nhiều lần rồi, lần nào các bạn giao cũng vui vẻ, dễ chịu. Đề nghị bên Tiki check lại đơn của mình xem hôm đó ai là người đi giao và làm việc lại với bạn đó, nếu không khắc phục được tình trạng này mình sẽ không mua bên tiki nửa.",5
19694107,Rất không hài lòng,"Mua xài mới có 1 ngày mà đã lỗi, có cuộc gọi tới đổ chuông ko hiển thị, sạc pin thì bị nóng máy, tuộc pin ko phanh, vừa cấm sạc cái hiện lên 5%. Báo trả hàng hoàn tiền thì kêu gửi về tiki kiểm tra, kiểm tra xong báo là đúng lỗi như vậy nhưng phải chờ gửi đi lên hãng kiểm định. Quá rắc rối",1
18794713,Cực kì hài lòng,"Chất lượng sản phẩm của Shop rất tốt đẹp full box chính hãng nguyên seal rất tốt tuyệt vời, Shop đóng gói rất kỹ đẹp, thời gian giao hàng rất nhanh, em chân thành cảm ơn Shop và Anh Shipper rất nhiều ạ💖",5
19563486,Cực kì hài lòng,"Mình mua trả góp (chi tiết hình ảnh đính kèm)
Năm sản xuất 2023. Phù hợp với tác vụ thông thường của mình, chỉ tiếc là dòng 12 trở lên mới có mở khoá ngay cả khi đeo khẩu trang (Vật Vờ Studio cũng có chỉ mẹo mở khoá IP11 khi đeo khẩu trang)",5
18695745,Cực kì hài lòng,"Tuyệt vời

Apple đã chính thức ra mắt bộ 3 siêu phẩm iPhone 11/Pro/Pro Max, trong đó iPhone 11 là phiên bản tiêu chuẩn dành cho số đông có mức giá rất dễ chịu. Chưa hết, đánh giá iPhone 11 cho thấy máy có thể hạ gục mọi đối thủ Android. 
1. Đánh giá nhanh thiết kế iPhone 11

Thiết kế iPhone 11 không khác nhiều so với các thông tin được rò rỉ trước đó. Và điều khiến tôi thất vọng nhất trong thiết kế là mặt trước. Apple vẫn trung thành với màn hình “tai thỏ”. Trong khi đó các dòng điện thoại cao cấp Android đã sử dụng màn hình notch, màn hình không viền vô cùng ấn tượng. Ngoài ra, một điểm trừ nữa trong thiết kế iPhone 11 là các cạnh viền vẫn còn rất dày tương tự iPhone XR",5
14487454,Cực kì hài lòng,Hiện tôi đang bị màn hình có kẻ sọc và chuyển sang màu tối đen khi đi biển. Tôi không biết xử lý như thế nào? Trước đây dùng IPhone 8 tôi cũng mang xuống biển quay Clip có bọc túi chống nước không gặp tình trạng tương tự.,5
18244942,Cực kì hài lòng,"Tiki giao hàng sp là ip rất tốt. Chế độ bảo mật cao đối với đơn hàng có giá trị, là khách hàng mình luôn yên tâm về hàng chuẩn chính hãng va không lo gặp hành giả như tiki đã cam kết.
Hàng giao nguyên đai, nguyên kiện và bảo mật cao khi đến tay KH.",5
14444430,Hài lòng,"Mình mua sp trên tiki giá trị cao khá nhiều, nhưng đợt tết nghe mấy đv vận chuyển tráo hàng nên mình hơi sợ. Và để đảm bảo mình đến bưu cục để lấy luôn. Máy nhìn chung ok, apple đúng biết cắt cổ ko tặng cục sạc phải mua thêm. Đt mượn do đổi từ samsung qua thử nên dùng hơi chưa quen. Nhìn chung sp ổn giá tốt hơn shop ngoài thị trường, nhưng hơi lo về khâu vận chuyện do đối tác lưu kho lâu. Mn nên mua tiki now để được ship k nên mua tỉnh lẻ quá nhiều rủi ro.",4
19708302,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng đen nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5
19708307,Cực kì hài lòng,"Đợt này mua tặng 2 cây trắng (giao từ Hanoi) đen (giao từ Saigon) nhưng quên chụp lại cây trắng. Mọi người xem đỡ cây đen nha. Cũng y chang sản xuất 2***GB mới nguyên seal. Giờ kiếm đỏ mắt ko thấy shop nào bán chính hãng mà 2023 đâu, ngay cả Apple store VN. Mấy đợt trước mua 12 - 13 - 14 Tiki cũng uy tín như vầy. Không lỗi trầy móp méo, màn hình ko đốm.",5
17356319,Cực kì hài lòng,"5* cho máy còn nguyên seal, hàng chính hãng VN/A, mới 100% như tiki cam kết, nhưng 1* cho thái độ bạn đi giao hàng, mình đặt tikinow, lúc giao bạn này tỏ vẻ rất khó chịu, nói chuyện cọc cằn, bạn hỏi sao địa chỉ mình xa vậy mà đặt chi vậy, nếu là người khác đi giao sẽ hủy đơn, tại bạn sẵn chuyến nên đi giao luôn, mình nói địa chỉ này tikinow hỗ trợ nên mình đặt thôi, trong khi đó mình đặt rất nhiều lần rồi, lần nào các bạn giao cũng vui vẻ, dễ chịu. Đề nghị bên Tiki check lại đơn của mình xem hôm đó ai là người đi giao và làm việc lại với bạn đó, nếu không khắc phục được tình trạng này mình sẽ không mua bên tiki nửa.",5
19694107,Rất không hài lòng,"Mua xài mới có 1 ngày mà đã lỗi, có cuộc gọi tới đổ chuông ko hiển thị, sạc pin thì bị nóng máy, tuộc pin ko phanh, vừa cấm sạc cái hiện lên 5%. Báo trả hàng hoàn tiền thì kêu gửi về tiki kiểm tra, kiểm tra xong báo là đúng lỗi như vậy nhưng phải chờ gửi đi lên hãng kiểm định. Quá rắc rối",1
18794713,Cực kì hài lòng,"Chất lượng sản phẩm của Shop rất tốt đẹp full box chính hãng nguyên seal rất tốt tuyệt vời, Shop đóng gói rất kỹ đẹp, thời gian giao hàng rất nhanh, em chân thành cảm ơn Shop và Anh Shipper rất nhiều ạ💖",5
19563486,Cực kì hài lòng,"Mình mua trả góp (chi tiết hình ảnh đính kèm)
Năm sản xuất 2023. Phù hợp với tác vụ thông thường của mình, chỉ tiếc là dòng 12 trở lên mới có mở khoá ngay cả khi đeo khẩu trang (Vật Vờ Studio cũng có chỉ mẹo mở khoá IP11 khi đeo khẩu trang)",5
18695745,Cực kì hài lòng,"Tuyệt vời

Apple đã chính thức ra mắt bộ 3 siêu phẩm iPhone 11/Pro/Pro Max, trong đó iPhone 11 là phiên bản tiêu chuẩn dành cho số đông có mức giá rất dễ chịu. Chưa hết, đánh giá iPhone 11 cho thấy máy có thể hạ gục mọi đối thủ Android. 
1. Đánh giá nhanh thiết kế iPhone 11

Thiết kế iPhone 11 không khác nhiều so với các thông tin được rò rỉ trước đó. Và điều khiến tôi thất vọng nhất trong thiết kế là mặt trước. Apple vẫn trung thành với màn hình “tai thỏ”. Trong khi đó các dòng điện thoại cao cấp Android đã sử dụng màn hình notch, màn hình không viền vô cùng ấn tượng. Ngoài ra, một điểm trừ nữa trong thiết kế iPhone 11 là các cạnh viền vẫn còn rất dày tương tự iPhone XR",5
14487454,Cực kì hài lòng,Hiện tôi đang bị màn hình có kẻ sọc và chuyển sang màu tối đen khi đi biển. Tôi không biết xử lý như thế nào? Trước đây dùng IPhone 8 tôi cũng mang xuống biển quay Clip có bọc túi chống nước không gặp tình trạng tương tự.,5
18244942,Cực kì hài lòng,"Tiki giao hàng sp là ip rất tốt. Chế độ bảo mật cao đối với đơn hàng có giá trị, là khách hàng mình luôn yên tâm về hàng chuẩn chính hãng va không lo gặp hành giả như tiki đã cam kết.
Hàng giao nguyên đai, nguyên kiện và bảo mật cao khi đến tay KH.",5
14444430,Hài lòng,"Mình mua sp trên tiki giá trị cao khá nhiều, nhưng đợt tết nghe mấy đv vận chuyển tráo hàng nên mình hơi sợ. Và để đảm bảo mình đến bưu cục để lấy luôn. Máy nhìn chung ok, apple đúng biết cắt cổ ko tặng cục sạc phải mua thêm. Đt mượn do đổi từ samsung qua thử nên dùng hơi chưa quen. Nhìn chung sp ổn giá tốt hơn shop ngoài thị trường, nhưng hơi lo về khâu vận chuyện do đối tác lưu kho lâu. Mn nên mua tiki now để được ship k nên mua tỉnh lẻ quá nhiều rủi ro.",4
19816838,Cực kì hài lòng,"Đóng gói cẩn thận,giao hàng nhanh, bạn shipper dể thương. Máy mới còn nguyên tem. Đây là lần đầu tiên mình mua 1 món giá trị thế này trên tiki. Sẻ tiếp tục trung thành với tiki",5
7945210,Rất không hài lòng,"Cực kì không hài lòng về cách đóng hàng của Tiki với sản phẩm có giá trị lớn như iPhone. Đóng hàng cẩu thả, vận chuyển móp méo, biến dạng cạnh hộp iPhone. Nhân viên giao hàng cũng không đối soát khi giao đối với sản phẩm có giá trị lớn. Cực kì không hài lòng!!!",1
18012846,Cực kì hài lòng,"Mua từ tháng 12/2020 đến nay là tháng 10/2022 là gần 2 năm mình quay lại viết đánh giá 5 sao thì các bạn đủ hiểu máy sử dụng ok đến mức nào, 2 năm vẫn lướt mượt mà, chưa gặp lỗi gì, pin hiện tại 82% nhưng vẫn sử dụng trọn 1 ngày đến tối mới phải sạc. Máy mát không nóng trừ lúc chơi game nặng.",5
13098615,Hài lòng,"Máy còn nguyên hộp, chính hãng VNA .
Bảo hành đúng ngày kích hoạt máy
Tuy nhiên thời gian luân chuyển đơn hàng quá lâu ( mất hơn 1 tháng ). Trong khi bàn giao lại cho bên giao hàng chỉ mất 3 ngày thì đã nhận được máy . 
Máy giá trị cao mà chỉ quấn 1 lớp giấy bên trong ảnh hưởng hộp máy đã bị móp méo 1 góc .",4
15704733,Cực kì hài lòng,"Chọn tikinow nên đc nhận trong ngày, đóng gói kỹ, Shipper mở cho kiểm ngoại quan tại chỗ vì đh giá trị cao, thấy đóng gói rất cẩn thận (phải chi bọc sách cũng đc dị 🥲), hộp nguyên seal, đủ pk. Đt mới, màu đẹp kích hoạt ngay ngày mua luôn, bảo hành cũng đúng 1 năm, dùng đc tầm 1 tuần thì thấy cũng ổn, trừ hết pin hơi nhanh, đc 1 ngày, à có để mở sáng màn hình không tắt không wifi cả ngày thì từ sáng tới chiều hao tầm 60~70%, cũng ok với đứa không coi phim chơi game nhiều như mình 🤣 không đòi hỏi nhiều nên nói chung khá ưng.",5
16881905,Cực kì hài lòng,Hàng chuẩn chính hãng. Giao hàng nhanh. Nhận hàng sau khi đặt 1 ngày. Nguyên seal. Cảm ơn Tiki 😋🤔🤣😅🤩♥️🍻😄♥️👍🌿👍♥️🍷🐘🍷,5
11936972,Cực kì hài lòng,Giao hàng cực nhanh một tiếng đã có hàng sản phẩm chính hãng sản xuất năm hai không 21 tem niêm phong của Teakey rất an tâm quá trình sử dụng ban đầu hơi khó khăn nhưng giờ đã ổn không có vấn đề gì. Tuy nhiên mình không rõ thời gian bảo hành hoặc thẻ bảo hành hoặc kích hoạt thời gian bảo hành như thế nào không được hướng dẫn.,5
10780964,Bình thường,"sản phẩm giống quảng cáo, giao hàng nhanh đúng hẹn, máy hoạt động tốt, không gặp vấn đề gì, nhưng lúc bóc seal xong phát hiện có một vết xước nhẹ trên tay thỏ gần loa thoại chưa biết lý do, nên cho 3 sao thôi nhé.",3
14190189,Cực kì hài lòng,"Mình mua trả góp, Đã nhận hàng hôm 27/12/2021 nhưng quên đánh giá.Hàng giao đúng hẹn.đc kiểm hàng trước khi nhận.nhìn máy khá mướt.có 1 lỗi nhỏ xíu ở cạnh của máy nhưng vẫn chấp nhận đc.khởi động cài đặt máy có sẵn 89% pin sau đó có bị hao đi cũng nhanh chắc do quá trình cài đặt dẫn đến hao. Mình sd hnay là 5 ngày thì có bị tình trạng gọi *** bị mất tiếng trong lúc gọi nên khá lo mua fai hàng lỗi. Sau đó có vô đánh giá của bạn nào mua trước gặp fai lỗi nay nên có chỉnh lại âm lượng thì ok rồi.k bit mai co bi lai k.Mình mua đc sale 400k.sau 1 tuần thì giảm tiếp nên hơi bị tiếc😂.pin thì xài ít thì đc 2 ngày.xài nhiều thì 1 ngày.k bị nóng máy.hàng gói cẩn thận có tem của tiki trước khi khui hộp.kích hoạt bảo hành đã được bật trước 1 ngày.máy sx 2021. Lần đầu mua hàng điện tử trên mạng nhưng khá an tâm.hi vọng k gặp thêm lỗi gì trong qt sd.",5
11168639,Hài lòng,"Giao hàng nhanh trong ngày
Lúc đầu gặp chút rắc rối về vấn đề mua điện thoại và giao hàng nhưng sau đó Tiki cũng hỗ trợ giúp mình giải quyết trong 7 ngày
Mua được đúng màu yêu thích, khởi động máy là kích hoạt bảo hành ngay
Adapter cũng mua ở Tiki, đọc comment thấy mấy bạn mua trước phàn nàn về nóng điện thoại khi dùng sạc nhanh, cũng hơi lo nhưng mua về sạc nhanh không nóng tí nào
Lần sau mua mong không gặp rắc rối như vầy nữa
Dù sao cũng cảm ơn Tiki nhiều",5
13896867,Cực kì hài lòng,"Sản phẩm chính hãng apple mã hàng VN năm sản xuất 2021, kích hoạt bảo hành online khi máy kết nội mạng 
Máy đẹp long lanh , giá tốt so với các shop lớn mà chất lượng thì tương đương 
Phù hợp cho bạn nào tìm 1 chiếc máy thương hiệu apple, hiệu năng đỉnh, chụp hình đẹp , viên pin tốt , vẫn được apple hổ trợ trong tương lai mà giá thì rất phải chăng, đáng đồng tiền bạn cực khổ kiếm ra ^_^
Tiki giao hàng nhanh, cho phép đồng kiểm hàng khi nhận!",5
